url_length,num_dots,num_hyphens,num_underscores,num_slashes,num_at_sign,num_question_marks,num_equals,num_percent,num_ampersands,num_digits_in_url,has_ip_address,has_https,url_entropy,num_subdomains,domain_length,has_suspicious_tld,path_length,query_length,has_suspicious_words,suspicious_word_count,num_hex_encoding,has_double_slash_in_path,has_at_in_netloc,domain_has_digits,has_login_form,has_password_field,has_iframe,has_meta_redirect,num_external_links,form_action_external,num_scripts,has_hidden_elements,domain_age_days,has_ssl,ssl_valid,domain_resolves,label
20,1,0,0,3,0,0,0,0,0,0,0,1,3.3087,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,16,0,5,0,4252,1,1,1,0
111,4,0,1,5,1,1,4,0,3,38,1,1,4.9536,1,10,0,39,44,1,2,0,0,0,1,0,1,0,1,2,0,1,0,19,1,1,1,1
31,1,0,0,4,0,0,0,0,0,0,0,1,3.6923,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,20,0,11,0,1959,1,1,1,0
40,1,0,0,5,0,0,0,0,0,0,0,1,4.0439,0,9,0,19,0,0,0,0,0,0,0,1,0,0,0,10,0,8,0,2655,1,1,1,0
32,2,0,0,3,0,1,1,0,0,3,0,1,4.1136,1,7,0,1,7,0,0,0,0,0,0,0,0,0,0,11,0,8,0,1083,1,1,1,0
32,1,0,0,4,0,0,0,0,0,0,0,1,4.0153,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,1871,1,1,1,0
32,2,0,0,3,0,1,1,0,0,3,0,1,4.1403,1,7,0,1,7,0,0,0,0,0,0,0,0,0,0,10,0,12,0,2256,1,1,1,0
125,2,3,0,5,0,1,3,0,2,32,0,1,5.1335,1,12,1,58,37,1,2,0,1,1,1,1,1,0,1,3,0,4,0,67,1,0,1,1
37,1,0,0,5,0,0,0,0,0,0,0,1,3.6657,0,5,0,20,0,0,0,0,0,0,0,1,0,0,0,4,0,12,0,4518,1,1,1,0
37,2,0,0,4,0,0,0,0,0,0,0,1,4.1549,1,6,0,14,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,3411,1,1,1,0
28,1,0,0,3,0,1,1,0,0,4,0,1,4.2534,0,7,0,1,8,0,0,0,0,0,0,0,0,0,0,20,0,9,0,613,1,1,1,0
34,1,0,0,3,0,1,1,0,0,4,0,1,4.5503,0,13,0,1,8,0,0,0,0,0,0,0,0,0,0,7,0,14,0,2363,1,1,1,0
89,2,1,0,4,0,1,4,0,3,26,0,0,4.9236,1,18,1,13,39,1,2,0,0,0,1,1,0,0,1,3,0,7,1,56,0,0,1,1
70,5,0,0,4,0,0,0,0,0,6,0,1,4.4851,4,15,0,16,0,1,4,0,0,0,1,0,1,1,0,0,1,7,1,42,1,1,1,1
46,2,0,0,5,0,1,1,0,0,4,0,1,4.4043,1,6,0,15,8,0,0,0,0,0,0,0,0,0,0,5,0,10,0,4492,1,1,1,0
25,1,0,0,3,0,0,0,0,0,0,0,1,3.8333,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,4039,1,1,1,0
55,2,0,0,4,0,1,1,0,0,11,0,0,4.7398,1,15,1,13,11,1,2,0,0,1,1,0,1,0,0,5,1,7,0,21,0,0,1,1
64,4,1,0,4,0,0,0,0,0,5,0,1,4.795,3,18,1,12,0,1,4,0,0,0,1,1,1,1,0,3,1,3,1,35,1,1,1,1
135,1,2,0,5,0,1,5,0,4,41,0,0,5.1388,0,14,0,52,58,1,1,0,0,0,1,0,0,1,1,4,0,3,1,57,0,0,1,1
34,1,0,0,5,0,0,0,0,0,0,0,1,3.8751,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,19,0,8,0,4153,1,1,1,0
21,1,0,0,3,0,0,0,0,0,0,0,1,3.6897,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,779,1,1,1,0
70,2,0,0,5,1,0,0,15,0,10,0,1,4.7956,1,11,1,41,0,1,2,5,0,0,1,1,1,0,0,5,0,2,0,10,1,1,1,1
101,3,2,0,5,1,1,3,0,2,23,0,1,5.1267,2,8,1,34,35,1,3,0,0,1,1,1,1,0,0,2,1,6,0,61,1,0,0,1
81,3,2,1,5,0,0,0,0,0,16,0,1,4.9169,2,10,0,45,0,1,2,0,0,0,1,1,1,1,1,0,0,8,0,15,1,0,1,1
65,7,0,0,4,0,0,0,0,0,15,1,1,4.5502,4,10,1,13,0,1,4,0,0,0,1,1,1,1,0,3,0,2,0,14,1,0,1,1
39,2,0,0,5,0,0,0,0,0,0,0,1,3.9334,1,6,0,17,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,4760,1,1,1,0
111,2,0,3,5,0,0,0,0,0,25,0,0,5.0372,1,8,0,84,0,1,2,0,0,0,1,1,1,0,0,1,0,1,0,63,0,0,1,1
29,1,0,0,4,0,0,0,0,0,0,0,1,3.7975,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,2572,1,1,1,0
21,1,0,0,3,0,0,0,0,0,0,0,1,3.7849,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,16,0,10,0,3617,1,1,1,0
33,2,0,0,4,0,0,0,0,0,0,0,1,3.6573,1,6,0,10,0,0,0,0,0,0,0,0,0,0,0,17,0,5,0,1920,1,1,1,0
43,2,0,0,5,0,0,0,0,0,0,0,1,3.9698,1,7,0,19,0,0,0,0,0,0,0,1,0,0,0,3,0,11,0,4863,1,1,1,0
29,1,0,0,5,0,0,0,0,0,0,0,1,3.6639,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,2555,1,1,1,0
32,2,0,0,3,0,0,0,0,0,0,0,1,4.007,1,10,0,5,0,0,0,0,0,0,0,1,0,0,0,10,0,12,0,4778,1,1,1,0
28,1,0,0,4,0,0,0,0,0,0,0,1,3.8249,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,2120,1,1,1,0
125,1,4,0,5,0,1,4,0,3,39,0,1,5.1721,0,18,1,57,39,1,1,0,0,1,1,1,1,0,1,5,0,3,0,24,1,0,1,1
86,1,1,0,4,0,1,4,0,3,23,0,1,4.9925,0,14,0,14,46,1,1,0,0,0,0,1,0,1,0,4,0,4,1,71,1,0,0,1
18,1,0,0,3,0,0,0,0,0,0,0,1,3.5305,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,9,0,10,0,2790,1,1,1,0
108,4,2,0,5,0,0,0,0,0,17,0,1,4.9444,3,14,1,61,0,1,2,0,0,0,1,0,0,1,0,5,0,7,0,7,1,0,1,1
20,1,0,0,3,0,0,0,0,0,0,0,1,3.6464,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,2930,1,1,1,0
28,2,0,0,3,0,0,0,0,0,0,0,1,3.6106,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,15,0,1742,1,1,1,0
143,1,4,0,5,0,1,2,15,1,39,0,1,5.1449,0,17,1,90,21,1,1,5,0,0,1,1,0,1,0,5,0,3,1,45,1,0,1,1
141,2,2,0,5,0,1,5,0,4,38,0,1,5.1488,1,15,0,46,61,1,2,0,0,0,1,1,1,1,1,0,1,1,0,27,1,0,1,1
106,1,1,1,5,1,1,3,0,2,29,0,1,5.0343,0,10,0,43,41,1,1,0,0,0,1,1,1,0,0,5,1,3,1,73,1,1,1,1
18,1,0,0,3,0,0,0,0,0,0,0,1,3.5724,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,15,0,4576,1,1,1,0
104,3,1,3,5,0,1,2,0,1,37,1,0,5.0829,0,10,0,65,19,1,1,0,0,0,1,1,1,0,1,3,1,4,1,13,0,0,1,1
99,1,2,0,5,0,0,0,0,0,18,0,1,4.9167,0,13,1,75,0,1,1,0,0,0,1,1,0,0,0,4,0,8,1,3,1,1,1,1
20,1,0,0,3,0,0,0,0,0,0,0,1,3.5842,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,7,0,3,0,3617,1,1,1,0
22,2,0,0,3,0,0,0,0,0,0,0,1,3.6292,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,6,0,8,0,781,1,1,1,0
86,2,1,0,4,0,1,4,0,3,25,0,0,4.9408,1,13,1,12,44,1,2,0,0,0,1,1,0,1,0,4,0,5,1,18,0,0,1,1
36,1,0,0,5,0,0,0,0,0,0,0,1,3.8509,0,6,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,2924,1,1,1,0
139,3,1,2,5,1,1,2,0,1,52,1,0,5.0673,0,10,1,96,22,1,1,0,1,0,1,1,0,1,1,4,1,5,0,80,0,0,0,1
91,3,0,0,4,0,1,5,0,4,39,1,0,4.6284,0,10,0,16,55,1,1,0,1,0,1,1,1,1,1,1,0,1,1,45,0,0,1,1
29,1,0,0,4,0,0,0,0,0,0,0,1,3.837,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,15,0,4562,1,1,1,0
72,1,3,0,5,0,0,0,0,0,17,0,0,4.8624,0,7,1,53,0,1,1,0,0,0,1,1,0,0,0,5,0,1,0,85,0,0,1,1
31,2,0,0,4,0,0,0,0,0,0,0,1,4.0023,1,4,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,687,1,1,1,0
83,1,1,0,5,0,1,2,0,1,28,0,0,5.0828,0,7,0,45,20,1,1,0,0,0,1,1,1,0,1,0,1,3,0,89,0,0,1,1
34,2,0,0,3,0,0,0,0,0,0,0,1,3.7604,1,9,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,3172,1,1,1,0
90,4,1,1,5,0,1,2,0,1,32,1,0,4.8695,1,10,0,43,19,1,1,0,0,0,1,1,1,1,0,2,0,6,0,82,0,0,1,1
20,1,0,0,3,0,0,0,0,0,0,0,1,3.6842,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,10,0,3724,1,1,1,0
137,4,4,2,5,0,1,2,0,1,28,0,0,5.2146,3,15,0,64,24,1,3,0,0,0,1,1,1,0,0,3,0,2,0,6,0,0,0,1
25,2,0,0,3,0,0,0,0,0,0,0,1,3.7337,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,7,0,2086,1,1,1,0
130,7,2,4,5,0,0,0,0,0,28,1,0,4.9127,4,10,0,77,0,1,2,0,0,0,1,0,1,0,0,2,1,7,0,79,0,0,1,1
32,1,0,0,5,0,0,0,0,0,0,0,1,3.9261,0,6,0,14,0,0,0,0,0,0,0,1,1,0,0,16,0,6,0,4786,1,1,1,0
20,1,0,0,3,0,0,0,0,0,0,0,1,3.8464,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,824,1,1,1,0
28,1,0,0,3,0,1,1,0,0,4,0,1,4.1375,0,7,0,1,8,0,0,0,0,0,0,0,0,0,0,20,0,8,0,4241,1,1,1,0
20,1,0,0,3,0,0,0,0,0,0,0,1,3.3087,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,6,0,639,1,1,1,0
39,2,0,0,4,0,1,1,0,0,4,0,1,4.3236,1,7,0,8,8,0,0,0,0,0,0,0,1,0,0,14,0,10,0,4499,1,1,1,0
115,2,3,1,5,1,1,1,0,0,26,0,0,5.0893,1,6,1,80,11,1,2,0,0,0,1,1,0,1,0,1,1,7,1,31,0,0,1,1
80,6,0,0,5,0,0,0,15,0,24,1,0,4.7266,3,10,1,39,0,1,3,5,0,0,1,1,1,0,1,5,1,4,0,73,0,0,0,1
36,1,0,0,4,0,0,0,0,0,0,0,1,3.8719,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,709,1,1,1,0
45,1,0,0,5,0,1,1,0,0,4,0,1,4.4112,0,9,0,16,8,0,0,0,0,0,0,1,1,0,0,12,0,4,0,4907,1,1,1,0
52,2,1,0,4,0,0,0,0,0,6,0,0,4.4191,1,21,0,12,0,1,2,0,0,0,1,1,1,1,0,0,0,2,0,15,0,0,1,1
26,1,0,0,4,0,0,0,0,0,0,0,1,4.0851,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,3289,1,1,1,0
110,6,2,2,5,0,0,0,0,0,29,1,0,5.0664,3,10,1,70,0,1,3,0,0,0,1,1,0,0,0,1,0,7,1,3,0,0,1,1
85,1,1,0,4,0,1,4,0,3,25,0,1,4.7344,0,11,1,12,50,1,1,0,0,0,1,1,1,1,1,4,0,3,0,71,1,0,1,1
42,4,0,0,4,0,0,0,0,0,14,1,1,4.3267,1,10,0,13,0,1,2,0,0,0,1,1,1,1,0,3,1,7,1,78,1,0,0,1
22,1,0,0,3,0,0,0,0,0,0,0,1,3.8454,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,17,0,11,0,2896,1,1,1,0
115,4,2,1,5,0,1,1,0,0,34,1,1,5.0999,1,10,1,74,12,1,2,0,0,0,1,1,0,0,1,2,0,6,1,76,1,0,1,1
31,1,0,0,4,0,0,0,0,0,0,0,1,4.1557,0,9,0,10,0,0,0,0,0,0,0,1,0,0,0,19,0,5,0,2696,1,1,1,0
37,1,0,0,5,0,0,0,0,0,0,0,1,3.8952,0,6,0,19,0,0,0,0,0,0,0,1,1,0,0,4,0,15,0,737,1,1,1,0
34,1,0,0,5,0,0,0,0,0,0,0,1,3.9369,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,19,0,8,0,2530,1,1,1,0
28,2,0,0,3,0,0,0,0,0,0,0,1,3.5836,1,6,0,5,0,0,0,0,0,0,0,0,0,0,0,19,0,14,0,1974,1,1,1,0
113,1,3,2,5,0,0,0,18,0,28,0,0,5.0666,0,20,0,82,0,1,1,6,0,1,1,0,1,0,0,0,1,7,0,36,0,0,1,1
94,3,3,1,5,0,0,0,0,0,20,0,0,5.0117,2,8,1,62,0,1,3,0,0,0,1,1,1,0,0,3,0,2,0,37,0,0,1,1
32,1,0,0,4,0,0,0,3,0,6,0,1,4.1997,0,9,0,11,0,1,1,1,0,0,1,1,1,0,0,3,1,8,1,9,1,0,1,1
34,1,0,0,4,0,0,0,0,0,0,0,1,4.0209,0,8,0,14,0,0,0,0,0,0,0,1,0,0,0,5,0,4,0,3181,1,1,1,0
77,7,0,0,4,0,1,1,0,0,19,1,1,4.6467,4,10,0,16,10,1,4,0,0,0,1,1,1,1,0,3,0,4,0,40,1,0,0,1
98,3,1,0,4,0,1,4,0,3,26,0,0,4.8841,2,19,1,13,41,1,2,0,0,0,1,1,0,0,1,1,1,7,1,29,0,0,1,1
21,1,0,0,3,0,0,0,0,0,0,0,1,3.8802,0,8,0,1,0,0,0,0,0,0,0,1,1,0,0,8,0,14,0,2952,1,1,1,0
37,1,0,0,5,0,0,0,0,0,0,0,1,4.0546,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,13,0,680,1,1,1,0
145,5,4,3,5,0,0,0,0,0,22,0,1,5.009,4,10,0,92,0,1,4,0,0,0,1,0,1,0,0,0,1,6,1,88,1,0,1,1
23,1,0,0,3,0,0,0,0,0,0,0,1,3.7951,0,6,0,5,0,0,0,0,0,0,0,1,0,0,0,15,0,12,0,3989,1,1,1,0
101,4,0,2,5,0,0,0,15,0,32,1,0,5.0515,1,10,0,75,0,1,2,5,0,0,1,1,1,0,1,1,1,7,0,55,0,0,1,1
46,1,1,0,4,0,0,0,0,0,8,0,1,4.6297,0,22,1,13,0,1,1,0,0,0,1,0,1,0,0,4,1,1,0,35,1,1,0,1
30,1,0,0,3,0,0,0,0,0,0,0,1,3.9362,0,9,0,9,0,0,0,0,0,0,0,1,1,0,0,13,0,8,0,4265,1,1,1,0
109,3,0,1,5,0,1,2,0,1,25,0,1,5.1033,2,15,0,43,26,1,2,0,0,1,1,1,0,1,1,2,1,3,1,81,1,1,1,1
41,1,0,0,4,0,1,1,0,0,4,0,1,4.3546,0,6,0,15,8,0,0,0,0,0,0,0,0,0,0,3,0,8,0,396,1,1,1,0
77,4,4,1,5,0,0,0,0,0,21,1,0,4.8402,1,10,1,50,0,1,2,0,0,0,1,1,0,0,0,2,0,2,1,53,0,0,1,1
37,1,0,0,3,0,1,1,0,0,4,0,1,4.348,0,9,0,8,8,0,0,0,0,0,0,1,0,0,0,19,0,13,0,1979,1,1,1,0
38,2,0,0,3,0,1,1,0,0,4,0,1,4.4714,1,7,0,6,8,0,0,0,0,0,0,0,0,0,0,17,0,4,0,2891,1,1,1,0
37,1,0,0,5,0,0,0,0,0,0,0,1,4.2035,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,7,0,13,0,1059,1,1,1,0
19,1,0,0,3,0,0,0,0,0,0,0,1,3.4316,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,839,1,1,1,0
25,2,0,0,3,0,0,0,0,0,0,0,1,3.5435,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,1410,1,1,1,0
21,1,0,0,3,0,0,0,0,0,0,0,1,3.8442,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,13,0,3353,1,1,1,0
40,1,1,0,4,0,0,0,0,0,6,0,0,4.4276,0,10,1,20,0,1,1,0,0,0,1,0,0,0,1,5,0,7,1,7,0,0,1,1
55,4,0,0,4,0,0,0,0,0,6,0,1,4.3154,3,8,0,13,0,1,3,0,0,0,1,1,1,0,0,5,1,3,1,21,1,0,1,1
30,1,0,0,3,0,0,0,0,0,0,0,1,3.6159,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,1448,1,1,1,0
44,2,0,0,5,0,0,0,0,0,0,0,1,4.2239,1,7,0,20,0,0,0,0,0,0,0,0,0,0,0,15,0,13,0,955,1,1,1,0
41,2,0,0,3,0,1,1,0,0,4,0,1,4.2963,1,10,0,6,8,0,0,0,0,0,0,0,0,0,0,20,0,7,0,767,1,1,1,0
30,2,0,0,3,0,0,0,0,0,0,0,1,3.8314,1,7,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,2813,1,1,1,0
29,2,0,0,3,0,0,0,0,0,0,0,1,3.8144,1,8,0,5,0,0,0,0,0,0,0,1,0,0,0,4,0,11,0,463,1,1,1,0
141,4,4,1,5,0,0,0,18,0,23,0,1,5.1779,3,16,1,92,0,1,3,6,0,0,1,1,1,0,0,0,0,2,1,41,1,0,1,1
135,3,1,0,5,0,1,4,0,3,34,0,1,5.1783,2,18,0,46,45,1,2,0,1,0,1,0,1,0,0,4,0,4,1,74,1,1,1,1
21,1,0,0,3,0,0,0,0,0,0,0,1,3.8802,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,15,0,5,0,2646,1,1,1,0
24,1,0,0,3,0,0,0,0,0,0,0,1,3.7364,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,2824,1,1,1,0
61,6,1,0,4,0,0,0,0,0,13,1,0,4.3116,3,10,0,20,0,1,4,0,0,0,1,1,0,0,1,2,1,2,0,18,0,0,1,1
36,2,0,0,4,0,0,0,0,0,0,0,1,4.0697,1,7,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,14,0,2247,1,1,1,0
40,1,0,0,4,0,1,1,0,0,3,0,1,4.3842,0,7,0,14,7,0,0,0,0,0,0,0,0,0,0,8,0,3,0,1613,1,1,1,0
135,5,3,0,5,0,0,0,9,0,22,0,0,5.0481,4,21,0,74,0,1,4,3,0,0,1,1,1,1,0,4,1,7,1,33,0,0,1,1
127,3,1,0,5,0,1,2,0,1,33,0,0,5.0654,2,16,1,61,24,1,3,0,0,0,1,1,0,1,0,0,0,1,0,3,0,0,1,1
139,6,0,1,5,0,1,2,0,1,45,1,0,5.0941,3,10,0,77,21,1,4,0,0,0,1,1,1,0,0,5,0,4,0,90,0,0,1,1
43,2,0,0,4,0,0,0,0,0,0,0,1,4.0605,1,13,0,14,0,0,0,0,0,0,0,0,0,0,0,19,0,6,0,4962,1,1,1,0
184,3,1,1,5,0,1,4,0,3,46,0,1,5.2101,2,22,1,94,43,1,3,0,0,0,1,0,0,0,0,0,0,3,0,36,1,0,1,1
41,1,0,0,5,0,1,1,0,0,4,0,1,4.2571,0,6,0,15,8,0,0,0,0,0,0,1,0,0,0,16,0,15,0,2993,1,1,1,0
44,1,0,0,5,0,0,0,0,0,0,0,1,4.0792,0,13,0,19,0,0,0,0,0,0,0,0,0,0,0,19,0,9,0,4095,1,1,1,0
153,3,1,1,5,0,1,5,0,4,52,1,0,5.1334,0,10,1,77,56,1,1,0,0,0,1,1,0,1,0,4,1,6,1,24,0,0,1,1
22,2,0,0,3,0,0,0,0,0,0,0,1,3.6069,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,19,0,8,0,3565,1,1,1,0
36,1,0,0,5,0,0,0,0,0,0,0,1,4.0204,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,11,0,666,1,1,1,0
23,1,0,0,3,0,0,0,0,0,0,0,1,3.6212,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,20,0,9,0,4393,1,1,1,0
113,3,1,0,5,0,0,0,0,0,27,0,1,5.1327,2,7,0,81,0,1,3,0,0,0,1,1,1,0,0,2,0,2,0,18,1,0,0,1
31,1,0,0,4,0,0,0,0,0,0,0,1,3.8213,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,1309,1,1,1,0
25,1,0,0,3,0,0,0,0,0,0,0,1,3.9133,0,8,0,5,0,0,0,0,0,0,0,1,0,0,0,9,0,15,0,3582,1,1,1,0
107,3,1,1,5,0,1,1,0,0,19,0,0,5.0272,2,21,1,47,12,1,2,0,1,0,1,1,1,1,0,2,1,2,1,59,0,0,1,1
121,5,1,0,4,0,1,5,0,4,30,0,1,4.9961,4,13,0,12,55,1,5,0,0,0,1,1,1,0,1,1,1,1,1,19,1,0,1,1
71,4,1,0,4,0,1,1,0,0,11,0,0,4.7541,3,16,0,13,10,1,4,0,0,0,1,1,1,0,0,2,1,4,1,56,0,0,1,1
95,3,1,0,5,0,0,0,0,0,11,0,0,4.662,2,26,1,39,0,1,2,0,0,0,1,1,0,0,1,3,1,4,0,62,0,0,1,1
31,2,0,0,3,0,0,0,0,0,0,0,1,4.0424,1,9,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,2880,1,1,1,0
107,3,2,1,5,0,1,3,0,2,28,0,0,4.9913,2,7,0,40,34,1,3,0,0,0,1,1,1,1,0,3,1,6,0,61,0,0,1,1
155,4,2,2,5,0,1,4,0,3,57,1,0,5.1063,1,10,0,88,41,1,1,0,0,1,1,0,1,0,0,3,1,2,0,30,0,0,1,1
62,2,1,0,4,0,1,2,0,1,16,0,0,4.8367,1,11,0,12,20,1,2,0,0,0,1,1,1,0,0,2,1,7,1,73,0,0,0,1
27,1,0,0,4,0,0,0,0,0,0,0,1,4.0603,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,14,0,12,0,4326,1,1,1,0
60,2,1,0,4,1,1,1,0,0,10,0,0,4.9276,1,18,1,13,11,1,2,0,0,0,1,0,1,1,1,5,0,8,1,48,0,0,1,1
24,1,0,0,3,0,0,0,0,0,0,0,1,3.8554,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,3942,1,1,1,0
29,1,0,0,4,0,0,0,0,0,0,0,1,3.9783,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,19,0,15,0,2171,1,1,1,0
29,1,0,0,4,0,0,0,0,0,0,0,1,4.1683,0,8,0,9,0,0,0,0,0,0,0,1,0,0,0,9,0,6,0,780,1,1,1,0
143,4,2,1,5,0,1,5,0,4,44,0,0,4.9811,3,16,1,42,54,1,3,0,0,0,1,1,1,1,0,5,1,1,1,72,0,0,1,1
98,2,1,0,5,1,0,0,15,0,27,0,1,4.916,1,7,0,71,0,1,2,5,0,0,1,1,1,0,1,4,0,1,0,66,1,1,1,1
38,1,0,0,5,0,0,0,0,0,0,0,1,3.9354,0,9,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,750,1,1,1,0
27,1,0,0,3,0,0,0,0,0,0,0,1,3.8101,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,13,0,12,0,596,1,1,1,0
82,5,4,1,5,0,0,0,0,0,24,1,1,4.9035,2,10,0,49,0,1,2,0,0,0,1,1,1,0,0,3,1,2,1,16,1,0,0,1
38,1,0,0,5,0,0,0,0,0,0,0,1,4.0079,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,12,0,14,0,624,1,1,1,0
33,2,0,0,3,0,1,1,0,0,4,0,1,4.0815,1,8,0,1,8,0,0,0,0,0,0,0,1,0,0,16,0,14,0,432,1,1,1,0
30,1,0,0,3,0,1,1,0,0,4,0,1,4.1899,0,9,0,1,8,0,0,0,0,0,0,0,0,0,0,19,0,7,0,4251,1,1,1,0
56,4,0,0,4,0,0,0,0,0,6,0,0,4.2164,3,8,0,13,0,1,3,0,0,0,1,0,1,1,0,2,0,6,0,2,0,0,1,1
110,3,1,0,5,0,1,3,0,2,29,0,0,5.0968,2,7,0,47,30,1,3,0,0,0,1,1,1,1,1,5,1,5,0,33,0,0,1,1
41,2,0,0,4,0,1,1,0,0,4,0,1,4.3059,1,7,0,10,8,0,0,0,0,0,0,1,0,0,0,4,0,14,0,982,1,1,1,0
34,1,0,0,3,0,0,0,0,0,0,0,1,4.0912,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,1011,1,1,1,0
19,1,0,0,3,0,0,0,0,0,0,0,1,3.6421,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,15,0,3950,1,1,1,0
111,3,3,2,5,0,0,0,0,0,35,1,0,5.0855,0,10,0,90,0,1,1,0,0,1,1,1,1,0,1,2,0,2,0,41,0,0,1,1
24,2,0,0,3,0,0,0,0,0,0,0,1,3.8554,1,6,0,1,0,0,0,0,0,0,0,0,1,0,0,19,0,9,0,3400,1,1,1,0
18,1,0,0,3,0,0,0,0,0,0,0,1,3.2663,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0,11,0,888,1,1,1,0
36,1,0,0,5,0,0,0,0,0,0,0,1,4.1151,0,7,0,17,0,0,0,0,0,0,0,1,0,0,0,19,0,5,0,2771,1,1,1,0
34,1,0,0,5,0,0,0,0,0,0,0,1,3.746,0,7,0,15,0,0,0,0,0,0,0,1,1,0,0,5,0,9,0,682,1,1,1,0
20,1,0,0,3,0,0,0,0,0,0,0,1,3.5464,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0,870,1,1,1,0
26,1,0,0,4,0,0,0,0,0,0,0,1,3.9022,0,3,0,11,0,0,0,0,0,0,0,1,0,0,0,13,0,5,0,4016,1,1,1,0
64,3,0,0,4,0,1,3,0,2,27,1,1,4.8042,0,10,0,13,31,1,1,0,0,0,1,1,1,0,0,4,1,5,0,28,1,0,1,1
48,3,0,0,4,0,0,0,0,0,6,0,1,4.3971,2,10,0,13,0,1,3,0,0,0,1,1,1,1,0,2,1,8,1,60,1,1,1,1
63,3,0,0,4,0,1,2,0,1,15,0,1,4.9213,2,8,1,11,19,1,3,0,0,0,1,1,1,0,0,2,1,5,1,26,1,1,1,1
71,5,0,0,4,0,1,1,0,0,11,0,1,4.6514,4,8,1,13,10,1,4,0,0,0,1,1,0,1,0,5,1,4,0,73,1,0,1,1
22,1,0,0,3,0,0,0,0,0,0,0,1,3.8454,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,14,0,4239,1,1,1,0
104,1,1,0,4,0,1,5,0,4,31,0,1,4.7178,0,17,1,18,58,1,1,0,0,0,1,1,1,0,0,5,1,7,0,10,1,0,1,1
100,3,0,0,5,0,0,0,0,0,31,1,1,4.9495,0,10,1,78,0,1,1,0,0,1,1,1,1,1,0,1,1,6,0,56,1,1,1,1
110,7,1,1,5,0,0,0,6,0,31,1,0,4.9589,4,10,0,57,0,1,3,2,0,0,1,1,1,1,0,4,1,1,1,77,0,0,1,1
